FNODE_,TNODE_
3644140,3644150
3644150,3646000
3644160,3643340
3644170,3644570
3644180,3644170
3644190,3644180
3644220,3651410
3644240,3644250
3644250,3644350
3644260,3644250
3644270,3645610
3644280,3645520
3644290,3644610
3644300,3641950
3644310,3644320
3644320,3644400
3644330,3645010
3644350,3654560
3644360,3645540
3644380,3649270
3644390,3643550
3644400,3643260
3644460,3641740
3644500,3644960
3644510,3645780
3644540,3645040
3644550,3644540
3644560,3643630
3644570,3644990
3644580,3644920
3644590,3644580
3644610,3650330
3644650,3643570
3644670,3644680
3644690,3643820
3644730,3643890
3644740,3645400
3644750,3642460
3644760,3645450
3644770,3644760
3644790,3643370
3644800,3644810
3644810,3648080
3644820,3644590
3644840,3646550
3644850,3644840
3644860,3644550
3644870,3641140
3644880,3644890
3644890,3645790
3644900,3644770
3644920,3645750
3644930,3644680
3644950,3643760
3644960,3644980
3644980,3645570
3644990,3646380
3645000,3644990
3645010,3645160
3645020,3644810
3645030,3644920
3645040,3644360
3645050,3645060
3645060,3647640
3645070,3645060
3645080,3640880
3645090,3645100
3645100,3647020
3645110,3642730
3645120,3644890
3645160,3646150
3645170,3646140
3645180,3644800
3645210,3644900
3645220,3643730
3645230,3645160
3645240,3645230
3645270,3647060
3645330,3645270
3645350,3645360
3645360,3646010
3645400,3645870
3645410,3646270
3645420,3645430
3645430,3647420
3645440,3645230
3645460,3645470
3645470,3645560
3645480,3644730
3645490,3645500
3645500,3647060
3645520,3646240
3645530,3645500
3645540,3645530
3645560,3645700
3645570,3645800
3645580,3643890
3645590,3647330
3645600,3645610
3645610,3648810
3645620,3644750
3645630,3645640
3645640,3645710
3645650,3645660
3645660,3646060
3645670,3645680
3645680,3646990
3645690,3646720
3645700,3645690
3645710,3646350
3645720,3645730
3645730,3647700
3645740,3645430
3645750,3644650
3645760,3645770
3645770,3646140
3645780,3645880
3645790,3650140
3645800,3645620
3645810,3645580
3645840,3645850
3645850,3646310
3645870,3649640
3645880,3646710
3645900,3645700
3645910,3646550
3645920,3646520
3645930,3645030
3645950,3645920
3645960,3642970
3645970,3645850
3646000,3647990
3646010,3646130
3646020,3644380
3646030,3646190
3646040,3646050
3646050,3646200
3646060,3645950
3646070,3646000
3646080,3645900
3646090,3645040
3646120,3646450
3646130,3646120
3646140,3646530
3646150,3646210
3646160,3646740
3646170,3645780
3646190,3651940
3646200,3646240
3646210,3646470
3646220,3646270
3646230,3646220
3646240,3647220
3646260,3646170
3646270,3646980
3646280,3645910
3646290,3646300
3646300,3646630
3646310,3646700
3646340,3646510
3646350,3647550
3646360,3646350
3646380,3647170
3646390,3646090
3646400,3646410
3646410,3646560
3646420,3645180
3646440,3644350
3646450,3647530
3646460,3646400
3646470,3647760
3646480,3646420
3646510,3647820
3646520,3647460
3646530,3650340
3646550,3647490
3646560,3646480
3646570,3646380
3646600,3646570
3646610,3646310
3646620,3646630
3646630,3648290
3646640,3646650
3646650,3646540
3646700,3646600
3646710,3645810
3646720,3647010
3646730,3645540
3646740,3646530
3646760,3645210
3646800,3646810
3646810,3646940
3646820,3643940
3646830,3645960
3646840,3646830
3646860,3646870
3646870,3646980
3646890,3646840
3646910,3646920
3646920,3647080
3646940,3647300
3646950,3646960
3646960,3647690
3646970,3646960
3646980,3647290
3646990,3647420
3647000,3646460
3647010,3647380
3647020,3648260
3647040,3646620
3647050,3646940
3647060,3649520
3647070,3646230
3647080,3647370
3647100,3643680
3647110,3647770
3647120,3647000
3647150,3647160
3647160,3647280
3647170,3647280
3647180,3647190
3647190,3647370
3647220,3647630
3647230,3647240
3647240,3648920
3647250,3647240
3647260,3647270
3647270,3647400
3647280,3647500
3647290,3647660
3647300,3649000
3647310,3646890
3647320,3646600
3647330,3648210
3647350,3644740
3647360,3647270
3647370,3647510
3647380,3650120
3647390,3647310
3647400,3650570
3647420,3655040
3647430,3647070
3647440,3644790
3647450,3647460
3647460,3649010
3647470,3648400
3647480,3647470
3647490,3648410
3647500,3649010
3647510,3647560
3647520,3647360
3647530,3648040
3647540,3647310
3647550,3650740
3647560,3647430
3647570,3647650
3647580,3647570
3647590,3647550
3647610,3647790
3647620,3647610
3647630,3649300
3647640,3647980
3647650,3647530
3647660,3648220
3647670,3648810
3647680,3647670
3647690,3647760
3647700,3647830
3647710,3647680
3647730,3647050
3647740,3647750
3647750,3648470
3647760,3647820
3647770,3647620
3647780,3647520
3647790,3648150
3647820,3648210
3647830,3648050
3647840,3647850
3647850,3645640
3647870,3646990
3647880,3647510
3647920,3648560
3647930,3647920
3647960,3647350
3647970,3647960
3647980,3648630
3647990,3648150
3648000,3647710
3648010,3648020
3648020,3647960
3648030,3646390
3648040,3648990
3648050,3648800
3648060,3648050
3648080,3648600
3648090,3648540
3648100,3648090
3648110,3646090
3648120,3648410
3648130,3648120
3648150,3652890
3648160,3646820
3648170,3649890
3648180,3648170
3648210,3651030
3648220,3648230
3648230,3649200
3648240,3647580
3648250,3648260
3648260,3648990
3648270,3648280
3648280,3648470
3648290,3649470
3648330,3654510
3648340,3648330
3648350,3648360
3648360,3648820
3648380,3648390
3648390,3648290
3648400,3650410
3648410,3656340
3648420,3647970
3648440,3646740
3648470,3648840
3648490,3642490
3648500,3648000
3648520,3648060
3648530,3647390
3648540,3647330
3648560,3648610
3648570,3647780
3648580,3648120
3648590,3648240
3648600,3649530
3648610,3648780
3648630,3649180
3648640,3648440
3648690,3648700
3648700,3648830
3648710,3648520
3648720,3648530
3648750,3648630
3648760,3648770
3648770,3648950
3648780,3650280
3648790,3648800
3648800,3648960
3648810,3652570
3648820,3649000
3648830,3648980
3648840,3649200
3648870,3648640
3648880,3648230
3648890,3648880
3648900,3648910
3648910,3648950
3648920,3649650
3648950,3649320
3648960,3649290
3648980,3650780
3648990,3651650
3649000,3652660
3649010,3652330
3649020,3649210
3649080,3648960
3649120,3649970
3649130,3649120
3649140,3649130
3649150,3648030
3649160,3642780
3649180,3649510
3649200,3650210
3649210,3650290
3649220,3648420
3649230,3646710
3649270,3649210
3649280,3647880
3649290,3648920
3649300,3651110
3649320,3649630
3649350,3649360
3649360,3650180
3649390,3648130
3649420,3647320
3649430,3649440
3649440,3650470
3649450,3649290
3649460,3648880
3649470,3649870
3649480,3649490
3649490,3649780
3649500,3649510
3649510,3650900
3649520,3649710
3649530,3649700
3649550,3649560
3649560,3651250
3649580,3649590
3649590,3653470
3649600,3649610
3649610,3650930
3649620,3649610
3649630,3648720
3649640,3649710
3649650,3649930
3649660,3649670
3649670,3651570
3649680,3649670
3649690,3648870
3649700,3650830
3649710,3652470
3649720,3649420
3649730,3649740
3649740,3649720
3649760,3649770
3649770,3650070
3649780,3648440
3649790,3649800
3649800,3650440
3649830,3649080
3649840,3649850
3649850,3657110
3649860,3649770
3649870,3650300
3649890,3649230
3649930,3651390
3649940,3649930
3649960,3652530
3649970,3649960
3650000,3649850
3650030,3650040
3650040,3650180
3650050,3649440
3650060,3645580
3650120,3650270
3650130,3650140
3650140,3651230
3650150,3649220
3650180,3650730
3650200,3650210
3650210,3650580
3650230,3648540
3650270,3649150
3650280,3650290
3650290,3652990
3650300,3650230
3650310,3650320
3650320,3650430
3650330,3650820
3650340,3649890
3650400,3649300
3650410,3647850
3650430,3650700
3650440,3650400
3650450,3650430
3650470,3649590
3650490,3650500
3650500,3650960
3650510,3650500
3650530,3650060
3650540,3650530
3650570,3653820
3650580,3650570
3650590,3650600
3650600,3652330
3650610,3650620
3650620,3650710
3650640,3648790
3650650,3650660
3650660,3650670
3650670,3650410
3650680,3650720
3650690,3650680
3650700,3651340
3650710,3652750
3650720,3651010
3650730,3651410
3650760,3650770
3650770,3651450
3650780,3651030
3650800,3650790
3650810,3650600
3650820,3651130
3650830,3650990
3650880,3650230
3650890,3650900
3650900,3654300
3650930,3652420
3650940,3650950
3650950,3652690
3650960,3649860
3650990,3651730
3651000,3650990
3651010,3651020
3651020,3652650
3651030,3653190
3651050,3649230
3651060,3650650
3651070,3650640
3651080,3648070
3651090,3650930
3651110,3651890
3651130,3651380
3651140,3650300
3651160,3651330
3651170,3651160
3651180,3650960
3651190,3651180
3651210,3651220
3651220,3651380
3651230,3653340
3651250,3653900
3651340,3657110
3651350,3651050
3651360,3648070
3651380,3652340
3651390,3652720
3651410,3656830
3651450,3652410
3651460,3651470
3651470,3651680
3651490,3651500
3651500,3651450
3651570,3654790
3651600,3647490
3651610,3651940
3651620,3651610
3651650,3651830
3651670,3651170
3651680,3651620
3651690,3651700
3651700,3650270
3651710,3651720
3651720,3651990
3651730,3653520
3651750,3651760
3651760,3655650
3651770,3651570
3651780,3651160
3651830,3651190
3651840,3651850
3651850,3652680
3651860,3651850
3651890,3653030
3651910,3651920
3651920,3653050
3651940,3658520
3651980,3651830
3651990,3651690
3652000,3652010
3652010,3652370
3652040,3650340
3652050,3652060
3652060,3652810
3652070,3650330
3652080,3650530
3652090,3651140
3652110,3651350
3652130,3649830
3652140,3652130
3652160,3649130
3652170,3650880
3652190,3652040
3652200,3649860
3652220,3652080
3652230,3652090
3652270,3646820
3652290,3652300
3652300,3653180
3652320,3649410
3652330,3654720
3652340,3652590
3652360,3652460
3652370,3652360
3652380,3652130
3652410,3656610
3652420,3649180
3652440,3652450
3652450,3652600
3652460,3652730
3652470,3657030
3652530,3652930
3652560,3652570
3652570,3652680
3652580,3650740
3652590,3653600
3652600,3652640
3652620,3652440
3652640,3653780
3652650,3652470
3652660,3658360
3652670,3652660
3652680,3655980
3652690,3654540
3652720,3652980
3652730,3654190
3652740,3652600
3652750,3652880
3652760,3652200
3652770,3652820
3652780,3652770
3652810,3653510
3652820,3653530
3652830,3652840
3652840,3654720
3652860,3652040
3652870,3652190
3652880,3652830
3652890,3656030
3652900,3652740
3652930,3652890
3652940,3652950
3652950,3655430
3652960,3652760
3652980,3652990
3652990,3655530
3653000,3653010
3653010,3655180
3653020,3653010
3653030,3653580
3653050,3653490
3653060,3653050
3653070,3651390
3653090,3653100
3653100,3653850
3653110,3653100
3653140,3652160
3653160,3653170
3653170,3651050
3653180,3653260
3653190,3656840
3653200,3651760
3653210,3652950
3653230,3651980
3653240,3653230
3653250,3653140
3653260,3652420
3653270,3653280
3653280,3653140
3653310,3652720
3653320,3652960
3653340,3663720
3653350,3652220
3653390,3649410
3653400,3653410
3653410,3653600
3653420,3653430
3653430,3656270
3653450,3653460
3653470,3654040
3653490,3656170
3653510,3653190
3653520,3653540
3653530,3653940
3653540,3654130
3653580,3653980
3653590,3650470
3653600,3655570
3653610,3653320
3653620,3653630
3653630,3654080
3653640,3653560
3653650,3650670
3653660,3653670
3653670,3654160
3653680,3653690
3653690,3654830
3653700,3653690
3653710,3653520
3653720,3653730
3653730,3653870
3653740,3652870
3653750,3653740
3653780,3653580
3653790,3651280
3653800,3653810
3653810,3654430
3653820,3653830
3653830,3653850
3653850,3654860
3653860,3653170
3653870,3653860
3653890,3653340
3653900,3663120
3653910,3653900
3653920,3653820
3653940,3654290
3653950,3653940
3653960,3653350
3653970,3653950
3653980,3654230
3654010,3654020
3654020,3654140
3654030,3653860
3654040,3653180
3654050,3654060
3654060,3654140
3654080,3652530
3654100,3653710
3654130,3654490
3654140,3654630
3654150,3653250
3654160,3654210
3654170,3653920
3654190,3654970
3654210,3654100
3654230,3654910
3654250,3653610
3654260,3653740
3654290,3655310
3654300,3657510
3654310,3654320
3654320,3654880
3654340,3651280
3654390,3654300
3654410,3654400
3654430,3655550
3654470,3653620
3654480,3652970
3654490,3654750
3654510,3658800
3654520,3654510
3654540,3654750
3654560,3653460
3654600,3653510
3654610,3654620
3654620,3654670
3654630,3654890
3654640,3654410
3654650,3654660
3654660,3654810
3654670,3653720
3654690,3654260
3654700,3650640
3654720,3655630
3654750,3657470
3654770,3651180
3654780,3654790
3654790,3656670
3654810,3655080
3654840,3654250
3654850,3654860
3654860,3655100
3654880,3654960
3654890,3655510
3654910,3655030
3654940,3654170
3654950,3652110
3654960,3655030
3654970,3658480
3654980,3653810
3654990,3654970
3655000,3654940
3655030,3655210
3655040,3656210
3655050,3652870
3655060,3654040
3655080,3655150
3655100,3656330
3655110,3655060
3655120,3655110
3655150,3655590
3655160,3653720
3655170,3654950
3655180,3662710
3655190,3655200
3655200,3655160
3655210,3658100
3655230,3654260
3655240,3654910
3655290,3653640
3655310,3655630
3655340,3654830
3655390,3655400
3655400,3655680
3655420,3655430
3655430,3656330
3655470,3651390
3655480,3655490
3655490,3655640
3655510,3655660
3655520,3652170
3655530,3656200
3655540,3655550
3655550,3655970
3655560,3652860
3655570,3664520
3655590,3658400
3655620,3654600
3655630,3658100
3655640,3655720
3655650,3657150
3655660,3657070
3655670,3653960
3655680,3655520
3655710,3655530
3655720,3656520
3655750,3655760
3655760,3655340
3655770,3655580
3655790,3652140
3655800,3653230
3655810,3655820
3655820,3655680
3655830,3654530
3655850,3655240
3655860,3655870
3655870,3656900
3655890,3654690
3655910,3655100
3655920,3655930
3655930,3656030
3655950,3649650
3655970,3655800
3655980,3658570
3655990,3655980
3656020,3655830
3656030,3661540
3656060,3655310
3656070,3656060
3656120,3655580
3656150,3655140
3656160,3654410
3656170,3656430
3656180,3655180
3656200,3656180
3656210,3657760
3656220,3656210
3656270,3657310
3656280,3656290
3656290,3651870
3656300,3654480
3656310,3655890
3656320,3655280
3656330,3657710
3656340,3657390
3656360,3656370
3656370,3656720
3656390,3650790
3656410,3656320
3656420,3656430
3656430,3660730
3656440,3655560
3656460,3655760
3656470,3655160
3656510,3656440
3656520,3656700
3656540,3654030
3656550,3656290
3656570,3654150
3656590,3655670
3656610,3656170
3656640,3656470
3656650,3656660
3656660,3658930
3656670,3658160
3656700,3657090
3656710,3656670
3656720,3657200
3656730,3655290
3656770,3656760
3656780,3656460
3656790,3653160
3656800,3656590
3656820,3656440
3656830,3659630
3656840,3657450
3656880,3655040
3656890,3656820
3656900,3657080
3656910,3656820
3656930,3654080
3656940,3656780
3656950,3656940
3656960,3656970
3656970,3657030
3656980,3656990
3656990,3657300
3657000,3656060
3657010,3654800
3657020,3656270
3657030,3659100
3657040,3656640
3657070,3657610
3657080,3657920
3657090,3657300
3657100,3657340
3657150,3657640
3657160,3657010
3657180,3657190
3657190,3657270
3657210,3654840
3657230,3657000
3657250,3656730
3657260,3657270
3657270,3662760
3657290,3656760
3657300,3657730
3657310,3659960
