UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
VA_423,8543833,dam,Upper Rockfish River,208020309,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_425,8545951,dam,Lower Tye River,208020307,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_426,8545397,dam,Lower Rockfish River,208020310,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_429,8546425,dam,David Creek-James River,208020308,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_430,10067241,dam,Middle Chickahominy River,208020605,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_431,10064609,dam,Lower Chickahominy River,208020606,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_432,10062281,dam,Middle Chickahominy River,208020605,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_433,10067247,dam,Middle Chickahominy River,208020605,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_434,8608431,dam,Lake Chesdin-Appomattox River,208020708,Appomattox,2080207,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_435,8608395,dam,Deep Creek,208020707,Appomattox,2080207,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_44,8468575,dam,Conway River-Rapidan River,208010307,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_442,8610891,dam,Big Guinea Creek-Appomattox River,208020704,Appomattox,2080207,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_446,8573825,dam,Deep Creek-James River,208020504,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_447,8575179,dam,Deep Creek-James River,208020504,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_448,8575791,dam,Deep Creek-James River,208020504,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_450,8573243,dam,Tuckahoe Creek-James River,208020506,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_451,8573225,dam,Tuckahoe Creek-James River,208020506,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_452,8573793,dam,Tuckahoe Creek-James River,208020506,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
