UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
e2061,9962290,dam,Mill Creek-Ogeechee River,306020107,Upper Ogeechee,3060201,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
e2077,9945002,dam,Black Creek,306020205,Lower Ogeechee,3060202,Ogeechee,30602,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
e3082,9211246,dam,Eury Dam-Little River,304010403,Upper Pee Dee,3040104,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3083,9210824,dam,Pee Dee River-Blewett Falls Lake,304010405,Upper Pee Dee,3040104,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3085,9745932,dam,Henry Fork,305010201,South Fork Catawba,3050102,Santee,30501,Edisto-Santee,305,South Atlantic-Gulf Region,3
e3089,11239631,dam,Walnut Creek-Neuse River,302020201,Middle Neuse,3020202,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3090,11239929,dam,Moccasin Creek-Neuse River,302020117,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3091,11561198,dam,Shallotte River,304020802,Coastal Carolina,3040208,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3092,11571360,dam,Toisnot Swamp,302020303,Contentnea,3020203,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3093,11571384,dam,Toisnot Swamp,302020303,Contentnea,3020203,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3094,11573660,dam,Crooked Creek-Tar River,302010104,Upper Tar,3020101,Pamlico,30201,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3095,11572824,dam,Toisnot Swamp,302020303,Contentnea,3020203,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3096,11573650,dam,Black Creek,302020302,Contentnea,3020203,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3098,25907830,dam,White Marsh,304020602,Waccamaw,3040206,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3099,26875374,dam,Lower Little River,302020116,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3100,3350851,dam,Tranters Creek,302010305,Lower Tar,3020103,Pamlico,30201,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3101,8758515,dam,Tabbs Creek-Tar River,302010102,Upper Tar,3020101,Pamlico,30201,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3102,8760723,dam,Aycock Creek-Tar River,302010101,Upper Tar,3020101,Pamlico,30201,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3105,8760793,dam,Lynch Creek-Tar River,302010103,Upper Tar,3020101,Pamlico,30201,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3107,8762663,dam,Beech Branch-Tar River,302010109,Upper Tar,3020101,Pamlico,30201,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3108,10512338,dam,Shocco Creek,302010201,Fishing,3020102,Pamlico,30201,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3111,8811261,dam,Upper South River,303000601,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3112,8811385,dam,Mill Creek,302020113,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3113,8813117,dam,Upper South River,303000601,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3114,8813121,dam,Upper South River,303000601,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3115,8813123,dam,Upper South River,303000601,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3116,8786295,dam,Upper Little River,302020115,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3118,8813161,dam,Great Coharie Creek,303000604,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3119,8814023,dam,Six Runs Creek,303000605,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3120,8816287,dam,Great Coharie Creek,303000604,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3121,8816001,dam,Lower South River,303000602,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3122,8815331,dam,Black River,303000608,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3123,8816307,dam,Lower South River,303000602,Black,3030006,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3124,8784229,dam,Upper Little River,302020115,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3125,8831674,dam,Harrison Creek-Cape Fear River,303000501,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3126,8831676,dam,Harrison Creek-Cape Fear River,303000501,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3127,8831696,dam,Harrison Creek-Cape Fear River,303000501,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3128,8831718,dam,Harrison Creek-Cape Fear River,303000501,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3129,8831774,dam,Turnbull Creek-Cape Fear River,303000502,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3130,8831082,dam,Turnbull Creek-Cape Fear River,303000502,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3131,8831228,dam,Hood Creek-Cape Fear River,303000504,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3135,8834916,dam,Hood Creek-Cape Fear River,303000504,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3136,8834922,dam,Hood Creek-Cape Fear River,303000504,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3137,8835064,dam,Liliput Creek-Cape Fear River,303000507,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3138,8834288,dam,Liliput Creek-Cape Fear River,303000507,Lower Cape Fear,3030005,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3139,8842719,dam,Buckhorn Creek-Cape Fear River,303000401,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3140,8842767,dam,Buckhorn Creek-Cape Fear River,303000401,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3142,8846931,dam,Upper Little River,303000402,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3143,8845815,dam,Upper Little River,303000402,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3145,8847135,dam,Cross Creek-Cape Fear River,303000407,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3146,8847137,dam,Cross Creek-Cape Fear River,303000407,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3148,8784823,dam,Swift Creek,302020110,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3149,8847139,dam,Cross Creek-Cape Fear River,303000407,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3150,8847147,dam,Cross Creek-Cape Fear River,303000407,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3151,8847149,dam,Cross Creek-Cape Fear River,303000407,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3152,8846477,dam,Cross Creek-Cape Fear River,303000407,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3153,8848599,dam,Upper Little River,303000402,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3154,8850481,dam,Upper Little River,303000402,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3155,8850669,dam,Lower Deep River,303000306,Deep,3030003,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3156,8849153,dam,Headwaters Little River,303000403,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3157,8849251,dam,Headwaters Little River,303000403,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3158,8849317,dam,Headwaters Little River,303000403,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3161,8850861,dam,Headwaters Little River,303000403,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3162,8786477,dam,Black Creek,302020112,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3163,8849349,dam,Mclendons Creek,303000303,Deep,3030003,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3164,8852055,dam,Rockfish Creek,303000406,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3167,8872210,dam,Headwaters Deep River,303000301,Deep,3030003,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3169,8872308,dam,Upper Deep River,303000302,Deep,3030003,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3171,8870468,dam,Rocky River,303000305,Deep,3030003,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3172,8871328,dam,Lower Deep River,303000306,Deep,3030003,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3175,8875304,dam,Middle Deep River,303000304,Deep,3030003,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3179,8891686,dam,Back Creek-Haw River,303000204,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3180,8891720,dam,Back Creek-Haw River,303000204,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3181,8790057,dam,Middle Creek,302020109,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3182,8890686,dam,Big Alamance Creek,303000203,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3186,8890868,dam,Big Alamance Creek,303000203,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3187,8889892,dam,Reedy Fork,303000201,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3188,8791525,dam,Mill Creek,302020113,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3191,8895318,dam,Eno River,302020103,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3192,8897430,dam,Cane Creek-Haw River,303000205,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3193,8897504,dam,B Everett Jordan Lake-New Hope River,303000206,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3194,8895892,dam,Cane Creek-Haw River,303000205,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3195,8895726,dam,Big Alamance Creek,303000203,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3196,8790441,dam,Mill Creek,302020113,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3197,8895802,dam,Big Alamance Creek,303000203,Haw,3030002,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3199,8897706,dam,Upper Deep River,303000302,Deep,3030003,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3200,10525123,dam,Goshen Swamp,303000701,Northeast Cape Fear,3030007,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3201,10526469,dam,Long Creek,303000707,Northeast Cape Fear,3030007,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3202,10528395,dam,Limestone Creek-Northeast Cape Fear River,303000703,Northeast Cape Fear,3030007,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3203,10529033,dam,Harrisons Creek-Northeast Cape Fear River,303000708,Northeast Cape Fear,3030007,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3206,10476629,dam,Dismal Swamp Canal-Lake Drummond,301020506,Albemarle,3010205,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3207,8742609,dam,Fontaine Creek,301020407,Meherrin,3010204,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3209,10462017,dam,Ahoskie Creek,301020303,Chowan,3010203,Albemarle-Chowan,30102,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3213,8699165,dam,Flat River,302020101,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3214,8701547,dam,Country Line Creek,301010402,Lower Dan,3010104,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3215,8677765,dam,Matrimony Creek-Dan River,301010305,Upper Dan,3010103,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3217,8680017,dam,Town Fork Creek,301010302,Upper Dan,3010103,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3219,6265784,dam,Chattooga River,306010202,Tugaloo,3060102,Savannah,30601,Ogeechee-Savannah,306,South Atlantic-Gulf Region,3
e3221,9249688,dam,Muddy Creek,304010113,Upper Yadkin,3040101,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3222,9249748,dam,Deep Creek,304010111,Upper Yadkin,3040101,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3223,9220135,dam,Upper Uwharrie River,304010304,Lower Yadkin,3040103,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3224,9219635,dam,Upper Uwharrie River,304010304,Lower Yadkin,3040103,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3225,8798137,dam,Falling Creek,302020114,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3227,9223703,dam,Lower Uwharrie River,304010305,Lower Yadkin,3040103,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3228,9223737,dam,Lower Uwharrie River,304010305,Lower Yadkin,3040103,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3233,9233345,dam,Hunting Creek,304010202,South Yadkin,3040102,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3234,9236521,dam,Second Creek,304010205,South Yadkin,3040102,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3235,8790037,dam,Lower Little River,302020116,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3236,10451248,dam,Conoconnara Swamp-Roanoke River,301010702,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3237,10450120,dam,Quankey Creek-Roanoke River,301010701,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3238,10451282,dam,Quankey Creek-Roanoke River,301010701,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3241,166737307,dam,Quankey Creek-Roanoke River,301010701,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3242,166737308,dam,Quankey Creek-Roanoke River,301010701,Lower Roanoke,3010107,Roanoke,30101,Chowan-Roanoke,301,South Atlantic-Gulf Region,3
e3243,9062694,dam,Red Hill Swamp,304020601,Waccamaw,3040206,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3245,9065546,dam,Red Hill Swamp,304020601,Waccamaw,3040206,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3246,9063378,dam,White Marsh,304020602,Waccamaw,3040206,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3247,9065578,dam,White Marsh,304020602,Waccamaw,3040206,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3248,9065208,dam,White Marsh,304020602,Waccamaw,3040206,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3249,9065600,dam,Juniper Creek-Waccamaw River,304020604,Waccamaw,3040206,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3251,8777241,dam,Flat River,302020101,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3254,9167992,dam,Pee Dee River-Blewett Falls Lake,304010405,Upper Pee Dee,3040104,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3255,8760675,dam,Sandy Creek,302010107,Upper Tar,3020101,Pamlico,30201,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3259,8849967,dam,Outlet Little River,303000404,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3261,9249810,dam,Muddy Creek,304010113,Upper Yadkin,3040101,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3262,9110068,dam,Upper Little Pee Dee River,304020401,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3263,9110178,dam,Shoe Heel Creek,304020403,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3265,9110330,dam,Shoe Heel Creek,304020403,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3266,9110128,dam,Shoe Heel Creek,304020403,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3267,9125252,dam,Upper Drowning Creek,304020301,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3270,9126616,dam,Gallberry Swamp,304020306,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3271,9128076,dam,Upper Big Swamp,304020307,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3272,9128080,dam,Upper Big Swamp,304020307,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3273,9127930,dam,Upper Big Swamp,304020307,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3277,9129052,dam,Rockfish Creek,303000406,Upper Cape Fear,3030004,Cape Fear,30300,Cape Fear,303,South Atlantic-Gulf Region,3
e3278,9130370,dam,Raft Swamp,304020305,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3279,9130822,dam,Lower Drowning Creek,304020302,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3280,9130444,dam,Gallberry Swamp,304020306,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3281,9130860,dam,Bear Swamp-Lumber River,304020304,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3282,8778567,dam,Eno River,302020103,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3284,9130656,dam,Raft Swamp,304020305,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3286,9130596,dam,Raft Swamp,304020305,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3287,9131004,dam,Gallberry Swamp,304020306,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3288,9131282,dam,Lower Big Swamp,304020309,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3289,9131488,dam,Porter Swamp-Lumber River,304020311,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3290,8786089,dam,Upper Little River,302020115,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3291,9131566,dam,Outlet Lumber River,304020314,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3292,9165286,dam,Hitchcock Creek,304020101,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3294,9168018,dam,Hitchcock Creek,304020101,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3295,9168034,dam,Marks Creek-Pee Dee River,304020103,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3296,9168078,dam,Marks Creek-Pee Dee River,304020103,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3298,8778515,dam,Little River,302020102,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3299,8783117,dam,Upper Little River,302020115,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3301,8786219,dam,Crabtree Creek,302020108,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3302,8783563,dam,Milburnie Lake-Neuse River,302020107,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3303,8786243,dam,Milburnie Lake-Neuse River,302020107,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3306,8786385,dam,Middle Creek,302020109,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3307,8785781,dam,Middle Creek,302020109,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3308,8786785,dam,Swift Creek,302020110,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3309,8791545,dam,Mill Creek,302020113,Upper Neuse,3020201,Neuse,30202,Neuse-Pamlico,302,South Atlantic-Gulf Region,3
e3310,9064990,dam,Red Hill Swamp,304020601,Waccamaw,3040206,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3311,9110060,dam,Shoe Heel Creek,304020403,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3312,9110062,dam,Lower Drowning Creek,304020302,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3313,9110064,dam,Lower Drowning Creek,304020302,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3314,9108490,dam,Shoe Heel Creek,304020403,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3315,9110092,dam,Shoe Heel Creek,304020403,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3317,9110104,dam,Upper Little Pee Dee River,304020401,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3318,9108664,dam,Upper Little Pee Dee River,304020401,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3321,9108996,dam,Shoe Heel Creek,304020403,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3323,9110450,dam,Leith Creek,304020402,Little Pee Dee,3040204,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3324,9126012,dam,Lower Drowning Creek,304020302,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3325,9125950,dam,Lower Drowning Creek,304020302,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3326,9126872,dam,Upper Big Swamp,304020307,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3327,9127122,dam,Saddletree Swamp-Lumber River,304020310,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3328,9128130,dam,Upper Big Swamp,304020307,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3330,9130842,dam,Gallberry Swamp,304020306,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3331,9130566,dam,Raft Swamp,304020305,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3332,9130862,dam,Raft Swamp,304020305,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3333,9130884,dam,Bear Swamp-Lumber River,304020304,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3334,9131786,dam,Porter Swamp-Lumber River,304020311,Lumber,3040203,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3336,9164006,dam,Hitchcock Creek,304020101,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3337,9164162,dam,Marks Creek-Pee Dee River,304020103,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3338,9167996,dam,Hitchcock Creek,304020101,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3339,9168028,dam,Marks Creek-Pee Dee River,304020103,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3340,9168080,dam,Jones Creek,304020102,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
e3342,9210596,dam,Eury Dam-Little River,304010403,Upper Pee Dee,3040104,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3344,9211566,dam,Lower Uwharrie River,304010305,Lower Yadkin,3040103,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3345,9213654,dam,Brown Creek,304010401,Upper Pee Dee,3040104,Upper Pee Dee,30401,Pee Dee,304,South Atlantic-Gulf Region,3
e3347,9750336,dam,Linville River-Lake James,305010103,Upper Catawba,3050101,Santee,30501,Edisto-Santee,305,South Atlantic-Gulf Region,3
