COMID,downkm,,Q,W,DA
1997220,2.830760919,1.887173946,0.179663945,2.967074871,5.664832184
1997270,1.104503333,0.736335555,0.03741948,1.354088081,1.180175216
1997310,25.80485438,10.32194175,7.15228095,18.7206241,225.363067
1997320,14.52947957,29.05895914,2.745422311,11.59852117,86.52112798
1997330,27.97096578,11.18838631,8.180872985,20.02155779,257.7670058
1997350,7.125146555,14.25029311,0.837038778,6.404287636,26.38465557
1996990,191.0807957,17.52285991,201.3386344,99.32569196,6340.221674
1997240,22.52239021,3.18112837,5.700942317,16.71365231,179.6397952
1997140,271.6813952,8.501345078,362.006328,133.1852472,11398.49816
1997300,3.339600055,3.73385789,0.236666602,3.405387421,7.461764801
1997400,42.35528983,9.621319407,16.33779253,28.29402471,514.7151998
1997370,27.88958318,1.191000837,8.141232629,19.97299173,256.5182218
1997390,5.851860656,1.290663313,0.60286125,5.435089809,19.0041684
1997230,6.853896182,5.575393183,0.784596127,6.200420163,24.73187641
1997430,7.773682855,15.54736571,0.967861507,6.88659668,30.50757718
1997440,11.7430596,23.48611919,1.925146037,9.712474237,60.67425249
1997450,11.87286409,23.74572818,1.960750451,9.801875947,61.79618233
1997290,11.23046293,14.91223008,1.787109684,9.357797524,56.3245561
1997410,37.81434568,3.28213786,13.52358536,25.74209942,426.0692959
1997490,14.61295453,29.22590905,2.771766309,11.65403575,87.35120079
1997500,10.83805425,0.654808468,1.68423296,9.084460086,53.08274415
1997510,0.187982117,0.375964234,0.001954747,0.309487654,0.061683645
1997520,0.63692585,0.424617233,0.014947015,0.855805893,0.471492652
1997420,12.31493237,5.346679196,2.083955817,10.10513904,65.67847592
1997550,2.076744405,4.153488809,0.107205201,2.291954369,3.380510801
1997540,15.50144568,1.026347431,3.058361185,12.24171957,96.38142663
1997380,338.736626,6.590285485,522.8998622,160.0690265,16463.46549
1997590,5.644461563,3.244125634,0.56766622,5.274053925,17.8948991
1997560,1.111911375,0.74127425,0.037838794,1.361653745,1.193397593
1997600,3.552531138,0.313245072,0.262352362,3.585424068,8.271447292
1997620,0.922452218,1.844904435,0.027714035,1.165327295,0.874121825
1997630,1.435020076,0.956680051,0.057892267,1.684256839,1.825724275
1997580,388.8563034,1.385072482,658.1377662,179.5793712,20720.56365
1997570,16.64824797,1.267257142,3.44476548,12.99205559,108.5562766
1997530,2.387802503,3.077136073,0.135288739,2.574713229,4.265892808
1997360,338.2969239,10.52978588,521.7688626,159.8958232,16427.86245
1997680,8.851014985,17.70202997,1.201643852,7.673366193,37.87506264
1997690,6.061569295,12.12313859,0.639304306,5.596955513,20.15276049
1997700,32.52577931,10.03770165,10.52014934,22.70434579,331.459084
1997710,14.98817003,29.97634006,2.891420434,11.90292406,91.12136362
1997650,17.91546165,1.26717021,3.892865447,13.81124205,122.6747308
1997640,400.1895078,1.890321605,690.4229668,183.9313061,21736.83151
1997740,7.061155375,14.12231075,0.824544722,6.356311146,25.99089546
1997730,414.9684276,1.203015665,733.4481341,189.5757331,23091.15691
1997670,436.8126757,6.008381208,798.9331902,197.8578437,25152.43666
1997480,62.06144323,8.442971884,30.88676115,38.90310137,972.9627467
1997760,425.2511106,2.520130858,763.9945965,193.4831652,24052.67496
1997800,1.479479945,0.986319963,0.060913023,1.727639463,1.920970996
1997780,103.6934147,3.331916118,72.67675399,59.67546351,2289.035276
1997820,12.97941219,1.17306757,2.274753998,10.55760133,71.69058917
1997790,445.4202698,2.536355671,825.3494422,201.1022692,25983.93494
1997830,464.8637902,0.84170559,886.2786434,208.3930266,27901.77136
1997720,21.86477877,6.631464038,5.426169699,16.30589817,170.9830805
1997860,255.6045912,25.72114162,327.005646,126.583082,10296.61963
1997870,757.5304886,31.03305572,2000.314604,313.0741375,62964.56025
1997840,471.6827403,1.012316423,908.0564255,210.9378222,28587.25331
1997810,137.9170418,4.664284982,116.9180076,75.69004143,3682.147737
1997890,13.06332818,26.12665635,2.299323393,10.61446401,72.46477213
1997900,731.3852617,0.787311043,1886.557445,304.0416334,59384.41452
1997770,507.7002053,9.205272149,1026.563326,224.2801886,32317.35076
1997930,125.4747695,0.464509509,99.86926202,69.95422674,3145.313672
1997940,0.091011032,0.182022063,0.000583375,0.16907215,0.018412893
1997950,42.44408453,0.182385263,16.39492879,28.34345623,516.514929
1997970,31.76466893,21.17644595,10.11298852,22.26064774,318.6329029
1997660,8.664893112,9.477045146,1.159817298,7.538636985,36.5569489
1998010,3.858784134,7.717568267,0.301128089,3.841259736,9.493733185
1998020,121.165161,1.630941495,94.21695044,67.94579142,2967.329122
1998040,103.6555466,0.222129948,72.63251553,59.65729847,2287.642186
1998050,16.44772068,32.89544136,3.375876494,12.8614909,106.3857371
1998060,5.265691056,1.301873587,0.505596922,4.977373721,15.93858172
1998080,11.75955561,23.51911122,1.929656285,9.723844814,60.81637498
1998090,26.55333625,10.6213345,7.501443498,19.17213424,236.3628923
1998100,3.612772997,2.00396253,0.269810418,3.636029495,8.506542021
1998110,20.63019636,13.75346424,4.925104105,15.5348029,155.1967966
1998120,1.958093799,1.305395866,0.097190707,2.182279692,3.06477701
1998130,9.294658803,6.196439202,1.303717441,7.992631268,41.0917554
1997850,28.78429983,7.207578086,8.5812551,20.50564556,270.380119
1998070,11.37560316,10.91795063,1.82577683,9.45849167,57.54301163
1997460,56.41519662,25.15241243,26.34605656,35.92988688,829.949925
1998140,32.74775734,0.719336937,10.64010657,22.83342335,335.2379005
1998170,12.9449037,25.88980739,2.264681072,10.53420014,71.37319034
1998180,0.13974272,0.27948544,0.001192345,0.241712482,0.037628782
1998200,8.351971405,16.70394281,1.090838787,7.31102596,34.38315493
1998210,3.201719299,6.403438597,0.220603397,3.28779051,6.955402532
1998230,666.6016839,0.059396544,1616.306095,281.4231665,50878.94993
1998190,667.1275031,0.279483265,1618.431998,281.6081815,50945.8582
1998250,15.80256594,31.60513188,3.158037181,12.43960698,99.52204917
1998150,60.18953007,28.90330106,29.34943458,37.92258291,924.5439727
1997880,653.7210706,12.42212585,1564.579302,276.8833433,49250.95452
1998270,4.831431693,9.662863386,0.438018792,4.632809168,13.808586
1998280,0.052727483,0.105454965,0.000234841,0.107271676,0.007413429
1998300,5.85561848,11.71123696,0.603506738,5.437998727,19.02451265
1998290,0.052473377,0.104946754,0.000232957,0.106840611,0.007353979
1998260,836.4834519,5.283112915,2359.797408,340.0442221,74277.90936
1998320,913.5487963,0.920414325,2733.242328,365.9629409,86030.33366
1998350,1.50674034,3.01348068,0.062795475,1.754131773,1.980325718
1998340,926.9685275,0.147446966,2800.500458,370.4382842,88146.93534
1998370,0.337647848,0.675295695,0.005189049,0.50424538,0.163715925
1998380,5.43946345,10.8789269,0.533716056,5.113911099,16.82485345
1998355,0.680962668,1.361925335,0.016709169,0.904847662,0.527067952
1998400,0.336803578,0.673607155,0.005167438,0.503194252,0.163034209
1998390,125.1616765,50.06467059,99.45419067,69.80870535,3132.243634
1998410,1.041788622,2.083577244,0.033945087,1.289693468,1.070614882
1998430,91.30170209,0.232918166,58.78365609,53.66935018,1851.527382
1998415,89.43619112,1.166034591,56.79511383,52.75377312,1788.904718
1998360,930.412468,2.611918947,2817.866444,371.5850586,88693.43842
1998450,0.115010582,0.230021164,0.000861764,0.205490691,0.02719767
1997990,20.76569372,14.72455607,4.979145684,15.61979957,156.8994129
1998220,35.56193118,23.70795412,12.20761623,24.45757951,384.6159243
1998470,91.57650321,18.09483037,59.07889078,53.80395569,1860.824805
1998480,9.38867801,18.77735602,1.325775291,8.059962114,41.78686869
1998160,133.8320231,13.16156403,111.202334,73.81676211,3502.173229
1998500,5.692573535,11.38514707,0.575755148,5.311497175,18.14984523
1998510,578.160479,13.60177026,1274.890827,249.9392937,40133.41083
1998520,9.91837341,19.83674682,1.452795711,8.437238283,45.78964809
1998530,10.27344762,20.54689524,1.540526717,8.688256969,48.55426775
1998540,10.43665966,20.87331931,1.581540678,8.80315246,49.84670868
1998560,8.1694927,16.3389854,1.051398915,7.177642149,33.1402328
1998490,175.1498074,5.609249498,174.141476,92.37387251,5483.917178
1998570,195.5730495,1.581737708,209.2909391,101.2682379,6590.596494
1998590,10.18195559,20.36391118,1.517724409,8.623717067,47.83571376
1998460,32.53587931,8.815815115,10.52559558,22.710222,331.6306479
1998600,37.0008348,0.114095867,13.04208178,25.27967578,410.9018955
1998620,5.221298476,3.480865651,0.498511412,4.942373841,15.715256
1998580,202.5205484,2.8228338,221.831028,104.2579511,6985.41223
1998650,1.460975969,2.921951937,0.059648333,1.709610578,1.881094479
1998670,50.42873552,1.069744219,21.85257744,32.72271832,688.4201181
1998690,5.5772007,11.1544014,0.556434742,5.221618751,17.54090525
1998610,40.77750997,7.439254461,15.33591251,27.41276551,483.1568987
1998720,48.51575808,0.918736887,20.48825519,31.6847677,645.4474645
1998680,61.23830734,18.40991099,30.20688546,38.47255369,951.5498187
1998660,0.831365541,0.554243694,0.023304061,1.068596737,0.735050808
1998700,0.600090569,0.400060379,0.013533986,0.814349622,0.426927316
1998740,10.38261538,20.76523076,1.567912022,8.765140561,49.41724011
1998750,31.85436671,1.239995031,10.16063834,22.31302934,320.1339486
1998760,14.22977707,28.45955414,2.65167038,11.39876522,83.56708765
1998770,13.20050121,26.40100241,2.339712757,10.70728374,73.73743988
1998790,30.93025508,0.608228238,9.674033973,21.77217639,304.8050669
1998440,980.2273699,23.88415446,3073.832002,388.0950504,96748.53973
1998810,29.84820247,12.13879144,9.116474477,21.13545006,287.2408042
1998780,14.86175422,5.944701688,2.850881237,11.81918697,89.84402368
1998550,14.93075771,5.972303084,2.872980985,11.86490911,90.5403598
1998820,23.91241483,0.046404987,6.299463721,17.56911274,198.4959642
1998840,6.92996528,13.85993056,0.799165976,6.257725852,25.19106077
1998850,7.73215409,15.46430818,0.959257592,6.855918756,30.23642519
1998710,82.28721573,10.6314286,49.43076914,49.21491327,1556.985103
1998860,9.61829312,19.23658624,1.380265684,8.223929626,43.50402604
1998830,123.6381141,2.843466349,97.44427195,69.09970569,3068.953855
1998880,26.33488484,17.55658989,7.398849509,19.0405784,233.1308374
1998730,5.146846312,6.476476331,0.486718094,4.8835629,15.34354524
1998900,456.1081212,0.789333028,858.6266069,205.1163176,27031.38579
1998920,454.0099576,0.262076484,852.0523848,204.3295545,26824.45245
1998930,14.48128681,28.96257362,2.730258944,11.56644666,86.04334496
1998940,6.54852504,13.09705008,0.727192704,5.969291625,22.92273105
1998960,453.0395137,0.129139326,849.0185135,203.9654558,26728.95677
1998910,469.1045579,15.73154399,899.7975825,209.9763833,28327.29661
1998870,135.3258193,3.47114599,113.2791235,74.50286605,3567.567135
1998950,67.35129251,2.110806288,35.3989992,41.64794066,1115.075231
1998990,436.5273373,2.530401039,798.0633963,197.7501111,25125.05827
1998890,18.03480929,6.346496964,3.936191978,13.88788706,124.03982
1999010,10.48146392,20.96292784,1.592874982,8.834640576,50.20387662
1998970,149.1317304,3.31380023,133.1924465,80.78632235,4194.587073
1998800,1340.655284,9.405116027,5180.551041,503.8323144,163041.9838
1999050,266.2851131,21.23199432,350.099566,130.9766343,11023.65613
1998980,114.6636163,26.61633451,85.94108726,64.89309113,2706.728558
1999070,1.000733099,2.001466197,0.031744527,1.247189565,1.001222155
1999080,414.9535384,3.124399748,733.4042652,189.5700635,23089.77604
1999000,36.7272976,6.115161908,12.88175191,25.12381029,405.8514698
1999040,1486.852938,0.836712213,6156.148574,549.2278945,193739.9134
1999090,1499.903348,0.162741963,6246.486272,553.2430093,196582.4121
1999110,10444.60762,2.624444356,158719.94,2788.776983,4992148.684
1999120,406.0742382,1.125707739,707.4301688,186.1829162,22272.17775
1999060,384.8381314,3.554099135,646.8400456,178.0313518,20364.93389
1999130,2.76837757,5.53675514,0.173112298,2.912473626,5.458294246
1999160,25.21758574,0.469747213,6.883004534,18.36483657,216.8798647
1999170,15.87692362,5.612394753,3.182847461,12.48837562,100.3037765
1999190,27.42263298,14.70498004,7.9152797,19.69387482,249.400042
1999140,3.353226825,1.34129073,0.238278588,3.416965148,7.512579284
1999200,0.23219262,0.46438524,0.002779762,0.369064138,0.087712108
1999210,12.03529201,2.070868449,2.005670176,9.913517975,63.21164151
1998640,220.0291671,15.25740087,254.7140468,111.7183436,8020.692022
1999230,23.58827838,2.788867501,6.157762729,17.37038784,194.0317634
1999180,20.43848281,3.510723638,4.849045033,15.41438311,152.8004987
1999240,8.249893343,5.499928895,1.068704612,7.236471929,33.6856117
1999250,6.07941709,12.15883418,0.642445313,5.610688045,20.25175643
1999260,1.046350998,0.697567332,0.034193261,1.294399399,1.078440802
1999280,2.57357262,5.147145239,0.153286016,2.740623061,4.833270078
1999290,22.96960572,15.31307048,5.890894743,16.98981584,185.6242047
1999270,2.025433205,1.260597081,0.102826178,2.24465648,3.242451035
1999310,5.179679645,10.35935929,0.49190501,4.909515809,15.50703059
1999320,8.257723815,16.51544763,1.070396106,7.242196433,33.73891804
1999220,275.3172612,3.774382137,370.1183834,134.6692273,11653.87607
1999030,164.416671,7.373279576,156.7184198,87.6310594,4935.338549
1999330,288.6013722,0.147546943,400.3646548,140.0638001,12606.05883
1999100,12135.00184,16.38786305,203813.4007,3160.198828,6410165.054
1999340,190.5370205,0.627741898,200.3844054,99.09003917,6310.178077
1999380,9091.528515,0.520082978,125946.4794,2484.225732,3961504.284
1999020,70.25011237,12.15660667,37.97509761,43.13675675,1196.2077
1999370,9128.206009,2.103619533,126794.6203,2492.576257,3988176.783
1999400,2.255629656,4.511259311,0.123036998,2.455364109,3.879640063
1999430,10.90662131,21.81324261,1.702032823,9.132338602,53.64364915
1999440,17.32614458,34.65228915,3.681751182,13.43152292,116.0231129
1999390,9280.789392,16.97089065,130347.3986,2527.255929,4099904.888
1999450,4.987002413,9.974004825,0.461781881,4.756817439,14.55758134
1999300,7.711548355,10.11163322,0.95499992,6.840686813,30.10224469
1999470,13.54148696,1.548243984,2.441327966,10.93732464,76.93931498
1999490,11.48369506,22.96739011,1.854788626,9.533343729,58.45721067
1999510,9.27412026,18.54824052,1.298918614,7.977907752,40.94052879
1999520,8444.823434,8.273593863,111369.1224,2336.040881,3503067.528
1999530,7689.052748,0.21853511,95255.12159,2160.439992,2996292.884
1999540,734.366088,0.481059389,1899.392146,305.0741142,59788.34791
1998630,47.34749117,26.92383991,19.67244604,31.04754187,619.7513233
1999560,18.60421043,37.20842085,4.145531821,14.25240538,130.635454
1999480,18.14970125,7.668184599,3.978082041,13.96159088,125.3596479
1999550,110.1135047,0.792920179,80.33162773,62.73953904,2530.08845
1999460,64.82847949,6.275658941,33.2163539,40.3435415,1046.333471
1999600,7152.384175,10.41862729,84432.15044,2034.004762,2655909.084
1999610,11.54982475,23.0996495,1.872627918,9.579079704,59.01934836
1999360,197.0912493,8.714264419,212.006302,101.9230533,6676.088106
1999410,16.80503454,11.20335636,3.499015018,13.09395799,110.265554
1999650,7009.731855,2.668796253,81643.67651,2000.135033,2568209.995
1999670,7.5940679,15.1881358,0.930870489,6.753714087,29.34180382
1999620,37.35797681,2.397377018,13.25260801,25.48289215,417.5335004
1999590,155.8647456,15.16406311,143.3669519,83.8151576,4514.949704
1999690,8.247921955,16.49584391,1.068278933,7.235030595,33.67219669
1999700,0.075852638,0.151705275,0.000430576,0.145252215,0.013590867
1999710,0.07599127,0.15198254,0.000431888,0.145473451,0.013632291
1999350,13816.60846,15.42879781,253039.0386,3521.20901,7958057.956
1999630,252.5515816,5.107388285,320.5205767,125.3216193,10092.45681
1999570,7.822611542,5.215074361,0.97803794,6.922706051,30.82828646
1999760,1.985533025,3.97106605,0.099471682,2.20773921,3.136691359
1999780,0.573049143,0.382032762,0.012532686,0.783646353,0.395346943
1999790,18.14410239,36.28820477,3.976036562,13.95800099,125.2952012
1999750,11.54297563,2.225653818,1.870777114,9.574344811,58.96102731
1999730,15184.36069,4.607254978,296159.9278,3809.44044,9313942.783
1999830,4.712269842,9.424539684,0.420158326,4.537373466,13.24563228
1999840,6403.164182,11.75210242,70209.87048,1854.800165,2208604.448
1999740,278.8846821,6.699706383,378.1474891,136.1221032,11906.64164
1999850,6365.890875,0.609655442,69529.89605,1845.796551,2187218.201
1999860,6054.856137,0.036484944,63959.54913,1770.315765,2012020.732
1999580,356.0951702,9.464544878,568.3278938,166.8774005,17893.49561
1999880,24.77138138,49.54276276,6.681182538,18.09358849,210.5216869
1999810,15606.12413,2.731141581,309999.6267,3897.432707,9749107.773
1999770,8.158991168,4.929950429,1.049146883,7.169950996,33.06926123
1999890,25.32143346,16.88095564,6.930319975,18.42785063,218.3704802
1999950,10.15351073,20.30702145,1.510662921,8.603631972,47.61318941
1999940,15.77521975,0.442605876,3.148932362,12.42166196,99.23517244
