UNIQUE_ID,COMID,type,TERMCODE,TERMNAME_HUC10,TERMNAME_HUC8,TERMNAME_HUC6,TERMNAME_HUC4,TERMNAME_HUC2,damName,latitude,longitude
2683366,2683366,outlet,NIME105000217,Eggemoggin Reach-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.0349808,-68.636643
2683448,2683448,outlet,NIME105000213,Union River Bay,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.4624818,-68.50572107
2683464,2683464,outlet,NIME105000215,Blue Hill Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.4295468,-68.6116084
2683478,2683478,outlet,NIME105000216,Bagaduce River-Frontal Penobscot Bay,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.3834064,-68.72223507
2683482,2683482,outlet,NIME105000215,Blue Hill Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.3689004,-68.59424867
2683490,2683490,outlet,NIME105000216,Bagaduce River-Frontal Penobscot Bay,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.36015353,-68.7432018
2683502,2683502,outlet,NIME105000215,Blue Hill Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.32686993,-68.5922318
2683504,2683504,outlet,NIME105000215,Blue Hill Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.3316998,-68.20349507
2683508,2683508,outlet,NIME105000215,Blue Hill Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.30715013,-68.2216458
2683510,2683510,outlet,NIME105000215,Blue Hill Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.280351,-68.53588507
2683512,2683512,outlet,NIME105000215,Blue Hill Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.2719482,-68.35428707
2683516,2683516,outlet,NIME105000215,Blue Hill Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.24242933,-68.33065687
2683526,2683526,outlet,NIME105000217,Eggemoggin Reach-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.18989733,-68.685109
2683528,2683528,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.06729853,-68.8116146
2683530,2683530,outlet,NIME105000217,Eggemoggin Reach-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.0507374,-68.61403847
2683592,2683592,outlet,NIME105000214,Frenchman Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.4690868,-68.35584307
2683658,2683658,outlet,NIME105000216,Bagaduce River-Frontal Penobscot Bay,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.4140088,-68.71895547
2683730,2683730,outlet,NIME105000217,Eggemoggin Reach-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.3015958,-68.6143316
2684282,2684282,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.3959102,-68.9994786
2684284,2684284,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.3921142,-68.9994786
2685452,2685452,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.28480873,-69.0368754
2685486,2685486,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.2271932,-69.0622456
2685488,2685488,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.22354253,-69.07977187
2685510,2685510,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.19935253,-69.09317307
2685514,2685514,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.17776473,-69.09181847
2685518,2685518,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.1716596,-69.09468127
2685526,2685526,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.02275633,-69.17475207
2685766,2685766,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.318149,-69.035934
2685780,2685780,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.26699613,-69.03865207
2685782,2685782,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.250078,-69.051913
2685846,2685846,outlet,NIME105000218,Passagassawakeag River-Frontal Belfast Bay,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.4338412,-69.01025247
2685942,2685942,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.03967553,-69.12715807
2686246,2686246,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,43.99090213,-69.18194887
2686252,2686252,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,43.9704112,-69.2170142
2686254,2686254,outlet,NIME105000219,Penobscot Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,43.95255073,-69.241583
2692002,2692002,outlet,NIME105000214,Frenchman Bay-Frontal Atlantic Ocean,Maine Coastal,Maine Coastal,Maine Coastal,New England Region,n/a,44.42434753,-68.32643787
5197182,5197182,outlet,NIME105000108,Lower Saint Croix River,St. Croix,Maine Coastal,Maine Coastal,New England Region,n/a,45.03901233,-67.08414447
5203188,5203188,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,44.10003873,-69.3789324
5203252,5203252,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,44.07888393,-69.3506984
5203278,5203278,outlet,NIME105000301,Saint George River,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,44.07402673,-69.3222164
5203362,5203362,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,44.0088306,-69.4218592
5203366,5203366,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,44.02252733,-69.32210367
5204686,5204686,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.99827753,-69.3552652
5204758,5204758,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.982839,-69.44968
5204812,5204812,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.9509444,-69.47027687
5204874,5204874,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.9168246,-69.46993627
5204910,5204910,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.89198293,-69.4769478
5204942,5204942,outlet,NIME105000303,Boothbay Harbor-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.86181893,-69.6263858
5204944,5204944,outlet,NIME105000303,Boothbay Harbor-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.8676728,-69.611751
5204960,5204960,outlet,NIME105000305,Sheepscot Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.82070273,-69.7237882
5204980,5204980,outlet,NIME105000305,Sheepscot Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.78654693,-69.73806227
5204982,5204982,outlet,NIME105000305,Sheepscot Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.7885068,-69.75087207
5204986,5204986,outlet,NIME105000306,Kennebec River-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.7308926,-69.82741067
5205156,5205156,outlet,NIME105000306,Kennebec River-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.7443854,-69.8141544
5205314,5205314,outlet,NIME105000305,Sheepscot Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.85326453,-69.6945082
5205320,5205320,outlet,NIME105000306,Kennebec River-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.78108553,-69.786621
5205406,5205406,outlet,NIME105000303,Boothbay Harbor-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.87257893,-69.53834407
5205416,5205416,outlet,NIME105000303,Boothbay Harbor-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.87614713,-69.58412654
5205436,5205436,outlet,NIME105000301,Saint George River,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.9627558,-69.27336907
5205444,5205444,outlet,NIME105000302,Muscongus Bay-Frontal Atlantic Ocean,St. George-Sheepscot,Maine Coastal,Maine Coastal,New England Region,n/a,43.98542313,-69.31272487
5844098,5844098,outlet,NIME106000211,Saco River-Frontal Saco Bay,Saco,Saco,Saco,New England Region,n/a,43.45519313,-70.37587887
5844402,5844402,outlet,NIME106000303,Goosefare Bay-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.3735594,-70.4359652
5844450,5844450,outlet,NIME106000303,Goosefare Bay-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.37885333,-70.45340147
5844452,5844452,outlet,NIME106000303,Goosefare Bay-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.3594478,-70.4399304
5844454,5844454,outlet,NIME106000303,Goosefare Bay-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.3594478,-70.4399304
5844512,5844512,outlet,NIME106000303,Goosefare Bay-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.3575864,-70.4536238
5844738,5844738,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.2691624,-70.5920112
5844742,5844742,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.2687052,-70.5921678
5844746,5844746,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.26660133,-70.59182467
5844784,5844784,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.256152,-70.5956472
5844792,5844792,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.251124,-70.611823
5844810,5844810,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.23628993,-70.59060327
5845032,5845032,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.17772513,-70.6520264
5845056,5845056,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.1595918,-70.65136047
5845066,5845066,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.1445702,-70.64298327
5845164,5845164,outlet,NIME106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.098395,-70.66421647
5845282,5845282,outlet,NINH106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.0173728,-70.736117
5845310,5845310,outlet,NINH106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.01337953,-70.7627196
5845496,5845496,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.27455693,-70.5845914
5845564,5845564,outlet,NINH106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.07266153,-70.7508862
5845728,5845728,outlet,NIME106000302,Mousam River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.346166,-70.51544987
5845762,5845762,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.32153033,-70.5597092
5845954,5845954,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.1282126,-70.6441544
5846016,5846016,outlet,NIME106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.09566953,-70.7200412
5846350,5846350,outlet,NIME106000303,Goosefare Bay-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.388291,-70.4313404
5846362,5846362,outlet,NIME106000303,Goosefare Bay-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.4040198,-70.39942907
5846372,5846372,outlet,NIME106000303,Goosefare Bay-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.3518546,-70.47487573
5846376,5846376,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.33911013,-70.53953147
5846380,5846380,outlet,NIME106000311,York River-Frontal Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.19250233,-70.614406
5846384,5846384,outlet,NIME106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.10714373,-70.6662018
5846422,5846422,outlet,NIME106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.0846424,-70.7569374
5846424,5846424,outlet,NIME106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.0846424,-70.7569374
5846476,5846476,outlet,NINH106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.04633373,-70.72660727
5846482,5846482,outlet,NINH106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,43.05099653,-70.76200447
5849248,5849248,outlet,NINH106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,42.97868013,-70.7662538
5849272,5849272,outlet,NINH106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,42.9777334,-70.78357087
5849520,5849520,outlet,NINH106000310,Hampton River-Atlantic Ocean,Piscataqua-Salmon Falls,Saco,Saco,New England Region,n/a,42.89684227,-70.82009747
5860309,5860309,outlet,NIMA109000101,Plum Island Sound,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.7658044,-70.8389232
5860321,5860321,outlet,NIMA109000101,Plum Island Sound,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.740711,-70.84162147
5860347,5860347,outlet,NIMA109000101,Plum Island Sound,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.7190556,-70.84274627
5860349,5860349,outlet,NIMA109000101,Plum Island Sound,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.7248236,-70.7983294
5860351,5860351,outlet,NIMA109000101,Plum Island Sound,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.7170422,-70.83797127
5860393,5860393,outlet,NIMA109000103,Essex River-Frontal Ipswich Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.669802,-70.7663162
5860411,5860411,outlet,NIMA109000103,Essex River-Frontal Ipswich Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.65078927,-70.6719814
5860417,5860417,outlet,NIMA109000110,Boston Harbor-Massachusetts Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.64956567,-70.632512
5860419,5860419,outlet,NIMA109000103,Essex River-Frontal Ipswich Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.64256447,-70.76502867
5860425,5860425,outlet,NIMA109000110,Boston Harbor-Massachusetts Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.6465706,-70.6172698
5860449,5860449,outlet,NIMA109000110,Boston Harbor-Massachusetts Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.61976627,-70.63684087
5860479,5860479,outlet,NIMA109000110,Boston Harbor-Massachusetts Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.57295947,-70.7731898
5860493,5860493,outlet,NIMA109000110,Boston Harbor-Massachusetts Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.57950827,-70.82148307
5860509,5860509,outlet,NIMA109000110,Boston Harbor-Massachusetts Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.5800658,-70.84930107
5860637,5860637,outlet,NIMA109000103,Essex River-Frontal Ipswich Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.67299907,-70.76147647
5860669,5860669,outlet,NIMA109000103,Essex River-Frontal Ipswich Bay,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.6330136,-70.7498998
5860729,5860729,outlet,NIMA109000101,Plum Island Sound,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.7772866,-70.8140896
5860733,5860733,outlet,NIMA109000101,Plum Island Sound,Charles,Massachusetts-Rhode Island Coastal,Massachusetts-Rhode Island Coastal,New England Region,n/a,42.76274447,-70.8508854
